ilkid,firstname,lastname,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
TYLERTE01,Terry,Tyler,N,871,21742,8868,1609,3066,4675,1039,801,1342,1140,1937,7915,3831,1702,1196,82,10
TYRACH01,Charlie,Tyra,N,348,7811,3091,0,0,2567,315,0,0,0,987,3131,1213,990,665,0,0
UDOKAIM01,Ime,Udoka,N,4,28,8,1,4,5,2,2,1,3,3,9,3,4,2,1,0
UDRIHBE01,Beno,Udrih,N,80,1149,471,16,67,83,150,41,10,77,96,390,173,89,67,142,58
UNSELWE01,Wes,Unseld,N,984,35832,10624,2085,4974,13769,3822,628,367,579,2762,8586,4369,2976,1883,6,3
UPLINHA01,Hal,Uplinger,N,23,268,86,0,0,31,26,0,0,0,42,94,33,22,20,0,0
UPSHAKE01,Kelvin,Upshaw,N,120,1518,649,39,106,145,257,81,9,121,210,589,267,127,101,59,14
VACENST01,Steve,Vacendak,A,83,1835,824,0,0,238,194,0,0,148,194,810,316,252,190,10,2
VALENDA01,Darnell,Valentine,N,620,14395,5400,351,967,1318,3080,910,58,1240,1358,4560,1993,1744,1373,157,41
VALENRO01,Ron,Valentine,N,24,123,84,10,20,30,7,7,4,16,23,98,37,19,9,2,1
VALLEJO01,John,Vallely,N,100,796,359,0,0,66,84,0,0,0,100,375,142,104,75,0,0
VANARDI01,Dick,Vanarsdale,N,921,31771,15079,188,476,3807,3060,264,44,0,2575,11661,5413,5385,4253,0,0
VANARTO01,Tom,Vanarsdale,N,929,28682,14232,247,794,3942,2085,230,16,0,2922,12763,5505,4226,3222,0,0
VANBRBU01,Butch,Vanbredakolff,N,175,0,826,0,0,0,256,0,0,0,350,794,242,511,342,0,0
VANBRJA01,Jan,Vanbredakolff,A,164,3617,1100,0,794,794,363,113,139,266,328,830,378,409,342,9,2
VANBRJA01,Jan,Vanbredakolff,N,434,10155,2596,500,1278,1778,815,363,329,506,1225,2123,932,888,723,30,9
VANCEGE01,Gene,Vance,N,174,118,1437,0,0,103,399,0,0,0,664,1735,546,502,345,0,0
VANDEER01,Ernie,Vandeweghe,N,224,3600,2135,0,0,853,548,0,0,0,753,1942,818,674,499,0,0
VANDEKI01,Kiki,Vandeweghe,N,810,24521,15980,893,1892,2785,1668,468,243,1310,1560,11699,6139,3997,3484,592,218
VANDELO01,Log,Vandervelden,N,15,31,9,1,5,6,1,0,0,0,4,14,3,4,3,5,0
VANEXNI01,Nick,Van Exel,N,815,27985,12303,351,2103,2454,5654,710,90,1793,1320,11114,4500,2300,1830,4116,1473
VANHOKE01,Keith,Vanhorn,N,522,17055,8734,960,2757,3717,863,441,284,1191,1615,7272,3232,2064,1723,1519,547
VANLINO01,Norm,Vanlier,N,746,26171,8770,540,1269,3596,5217,767,71,249,2661,8003,3313,2749,2144,0,0
VANOSNI01,Nick,Vanos,N,68,842,222,88,152,240,59,21,28,68,128,230,88,82,46,2,0
VANTEDA01,David,Vanterpool,N,22,411,122,15,22,37,66,23,3,37,44,110,46,50,30,6,0
VANZADE01,Dennis,Vanzant,A,1,2,2,0,1,1,0,0,0,0,1,0,0,2,2,0,0
VARDARA01,Ratko,Varda,N,1,6,5,0,1,1,0,0,0,1,3,3,2,1,1,0,0
VAREJAN01,Anderson,Varejao,N,54,863,266,109,148,257,27,41,38,26,122,193,99,127,68,2,0
VAUGHCH01,Charles,Vaughn,A,164,5560,2901,0,0,491,271,0,0,321,434,2700,993,815,609,1015,306
VAUGHCH01,Charles,Vaughn,N,326,7049,2921,0,0,733,753,0,0,0,712,2757,1144,869,633,0,0
VAUGHDA01,David,Vaughn,A,93,2593,998,0,913,913,135,79,128,200,289,1031,434,237,130,2,0
VAUGHDA02,David,Vaughn,N,118,1156,341,134,227,361,36,31,48,98,216,324,137,105,67,2,0
VAUGHJA01,Jacque,Vaughn,N,528,9230,2626,92,681,773,1451,307,11,630,930,2258,977,742,583,251,89
VAUGHLO01,Loy,Vaught,N,689,16993,6984,1482,3399,4881,652,510,228,822,1624,6074,3061,1172,841,86,21
VAUGHVI01,Virgil,Vaughn,N,17,0,45,0,0,0,10,0,0,0,18,78,15,28,15,0,0
VERGABO01,Bob,Verga,A,321,10538,6814,0,0,1318,987,0,0,514,982,5871,2572,2054,1543,429,127
VERGABO01,Bob,Verga,N,21,216,104,11,7,18,17,12,0,0,22,93,42,32,20,0,0
VERHOPE01,Peter,Verhoeven,N,282,3220,1000,272,369,641,152,128,67,166,622,856,432,196,135,4,1
VETRAGU01,Gundars,Vetra,N,13,89,45,4,4,8,6,2,0,2,12,40,19,6,4,3,3
VIANNJO01,Joao,Vianna,N,1,9,2,0,0,0,2,0,0,1,3,2,1,0,0,0,0
VINCEJA01,Jay,Vincent,N,576,15556,8729,979,2188,3167,1124,413,171,1099,1621,7367,3490,2226,1745,27,4
VINCESA01,Sam,Vincent,N,396,7527,3106,158,661,819,1543,268,60,655,598,2591,1163,885,764,88,16
VINSOFR01,Fred,Vinson,N,13,67,17,0,1,1,1,3,0,6,6,24,6,3,2,13,3
VIRDECL01,Claude,Virden,A,31,825,306,0,0,154,74,0,0,49,84,327,130,59,46,2,0
VOCEGA01,Gary,Voce,N,1,4,2,2,0,2,0,0,0,0,0,3,1,0,0,0,0
VOLKEFL01,Floyd,Volker,N,54,0,397,0,0,0,112,0,0,0,169,527,163,129,71,0,0
VOLKOAL01,Alexander,Volkov,N,149,2453,1019,155,229,384,333,102,52,154,344,853,388,318,195,144,48
VONNIST01,Stanley,Vonnieda,N,59,0,313,0,0,0,143,0,0,0,127,336,120,115,73,0,0
VOSKUJA01,Jake,Voskuhl,N,244,3959,1092,298,646,944,133,80,94,205,667,740,389,438,314,0,0
VRANEDA01,Danny,Vranes,N,510,10624,2613,763,1235,1998,594,333,271,519,1368,2131,1056,875,499,19,2
VRANESL01,Slavko,Vranes,N,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
VRANKST01,Stojan,Vrankovic,N,170,2050,473,155,361,516,59,22,179,132,318,413,197,132,79,0,0
VROMABR01,Brett,Vroman,N,11,93,34,7,18,25,9,5,5,9,26,27,10,19,14,1,0
VROMAJA01,Jackson,Vroman,N,46,705,212,64,111,175,40,25,19,64,105,199,82,75,48,3,0
VUJACSA01,Sasha,Vujacic,N,35,403,101,13,49,62,51,12,2,15,41,117,33,19,18,64,17
WADEDW01,Dwyane,Wade,N,138,5100,2845,195,449,644,795,207,116,517,370,2116,1001,1074,814,98,29
WADEMA01,Mark,Wade,N,12,126,8,3,12,15,36,7,1,13,13,20,3,4,2,2,0
WAGERCL01,Clint,Wager,N,63,0,143,0,0,0,90,0,0,0,175,203,57,47,29,0,0
WAGNEDA01,Danny,Wagner,N,11,0,69,0,0,0,18,0,0,0,22,54,19,35,31,0,0
WAGNEDA02,Dajuan,Wagner,N,102,2195,960,29,113,142,194,69,14,135,211,966,353,211,163,286,91
WAGNEMI01,Milt,Wagner,N,53,496,215,4,31,35,76,8,7,34,56,204,86,40,35,27,8
WAGNEPH01,Phil,Wagner,A,12,180,36,0,0,23,14,0,0,18,28,41,11,17,13,4,1
WAITEGR01,Granville,Waiters,N,249,2547,606,183,357,540,121,56,185,153,410,589,270,118,66,5,0
WAKEFAN01,Andre,Wakefield,N,81,633,187,25,55,80,73,20,2,81,83,192,68,72,51,0,0
WALKEAN01,Antoine,Walker,N,687,26618,13621,1560,4403,5963,2829,957,414,2167,2076,12760,5294,3003,1929,3388,1104
WALKEAN02,Andy,Walker,N,40,438,180,23,52,75,32,20,7,0,59,156,72,47,36,0,0
WALKEBR01,Brady,Walker,N,228,699,1603,0,0,549,328,0,0,0,320,1772,673,406,257,0,0
WALKECH01,Chet,Walker,N,1032,33433,18831,245,593,7314,2126,117,10,0,2727,14628,6876,6384,5079,0,0
WALKEDA01,Darrell,Walker,N,720,18601,6389,1057,2077,3134,3276,1090,225,1461,1827,5682,2469,2027,1445,102,6
WALKEFO01,Foots,Walker,N,658,15036,4199,459,1227,1686,3111,992,83,792,1414,3537,1538,1460,1113,44,10
WALKEHO01,Horace,Walker,N,65,1331,438,0,0,466,69,0,0,0,194,439,149,193,140,0,0
WALKEJI01,Jimmy,Walker,N,698,23590,11655,139,481,1860,2429,253,36,0,1735,10039,4624,2903,2407,0,0
WALKEKE01,Kenny,Walker,N,448,9050,3128,742,1051,1793,299,235,297,351,1184,2556,1240,856,641,34,7
WALKEPH01,Phil,Walker,N,40,384,178,21,31,52,54,14,5,62,39,161,57,96,64,0,0
WALKESA01,Samaki,Walker,N,438,7591,2374,520,1566,2086,252,134,315,401,888,2024,936,798,501,9,1
WALKEWA01,Wally,Walker,N,565,10168,3968,638,1121,1759,844,216,111,598,1109,3685,1720,817,525,15,3
WALKNE01,Neal,Walk,N,568,13832,7157,429,1163,4392,1214,140,105,0,1788,6386,2928,1717,1301,0,0
WALLABE01,Ben,Wallace,N,616,18778,4029,1761,4780,6541,724,788,1419,631,1288,3494,1672,1622,681,30,4
WALLAGE01,Gerald,Wallace,N,208,3487,1248,205,472,677,206,173,126,233,333,1084,483,433,264,75,18
WALLAJO01,John,Wallace,N,381,6145,2901,312,749,1061,281,134,216,470,706,2496,1152,786,582,50,15
WALLAMI01,Michael,Wallace,N,61,0,556,0,0,0,58,0,0,0,167,809,225,196,106,0,0
WALLARA01,Rasheed,Wallace,N,711,24498,11241,1125,3780,4905,1371,687,912,1298,2130,9237,4505,2446,1733,1505,498
WALLEDW01,Dwight,Waller,A,9,97,33,0,0,43,5,0,0,1,15,28,12,19,9,1,0
WALLEDW01,Dwight,Waller,N,11,29,7,0,0,10,1,0,0,0,8,9,2,7,3,0,0
WALLEJA01,Jamie,Waller,N,9,91,42,9,4,13,3,4,1,11,13,40,16,18,10,2,0
WALSHJI01,Jim,Walsh,N,10,72,20,0,0,15,8,0,0,0,9,27,5,17,10,0,0
WALTERE01,Rex,Walters,N,335,4602,1547,81,322,403,569,129,30,291,439,1296,572,267,216,518,187
WALTHIS01,Isaac,Walthour,N,4,30,2,0,0,1,2,0,0,0,6,6,1,0,0,0,0
WALTHPA01,Paul,Walther,N,370,7258,2838,0,0,1168,974,0,0,0,1069,2671,968,1274,902,0,0
WALTOBI01,Bill,Walton,N,468,13250,6215,1103,3820,4923,1590,380,1034,865,1298,4900,2552,1683,1111,4,0
WALTOLL01,Lloyd,Walton,N,341,5387,1442,121,249,370,1243,264,28,422,362,1319,599,342,243,4,1
WALTOLU01,Luke,Walton,N,133,1498,372,94,175,269,206,54,19,102,140,333,139,92,65,100,29
WANGZH01,Zhizhi,Wang,N,137,1257,604,38,193,231,39,25,35,68,155,511,213,147,108,182,70
WANZEBO01,Bobby,Wanzer,N,568,12128,6924,0,0,1979,1830,0,0,0,1275,5768,2268,2976,2388,0,0
WARBIPE01,Perry,Warbington,N,5,70,10,2,6,8,16,0,0,0,16,21,4,2,2,0,0
WARDCH01,Charlie,Ward,N,630,14081,3947,232,1416,1648,2539,776,128,1038,1276,3428,1400,659,508,1754,639
WARDGE01,Gerry,Ward,N,169,2049,542,0,0,294,237,0,0,0,364,567,202,216,138,0,0
WARDHE01,Henry,Ward,A,61,688,330,0,140,140,35,16,10,45,99,333,154,27,16,23,6
WARDHE01,Henry,Ward,N,27,171,83,10,23,33,6,6,5,0,30,90,34,17,15,0,0
WAREJI01,Jim,Ware,A,1,15,7,0,0,7,1,0,0,1,4,4,3,2,1,0,0
WAREJI01,Jim,Ware,N,63,429,143,0,0,146,13,0,0,0,63,194,55,51,33,0,0
WARLEBE01,Ben,Warley,A,148,3648,1919,0,0,912,152,0,0,214,501,1578,667,620,487,345,98
WARLEBE01,Ben,Warley,N,288,4656,1767,0,0,1524,204,0,0,0,791,1454,600,783,567,0,0
WARLIBO01,Bob,Warlick,A,29,711,289,0,0,114,76,0,0,0,70,309,112,96,65,1,0
WARLIBO01,Bob,Warlick,N,157,2460,1184,0,0,452,311,0,0,0,298,1209,496,330,192,0,0
WARNECO01,Cornell,Warner,N,445,10508,2860,588,1412,3353,494,132,144,0,1225,2630,1190,714,480,0,0
WARREBO01,Bobby,Warren,A,486,9908,4347,0,275,1546,898,65,28,611,1123,3471,1527,1494,1197,367,96
WARREJO01,Johnny,Warren,N,303,4931,1814,42,86,687,564,27,6,0,606,1754,754,370,306,0,0
WARRIBR01,Bryan,Warrick,N,169,2379,677,40,178,218,437,80,19,214,304,592,262,198,148,24,5
WASHBCH01,Chris,Washburn,N,72,645,222,64,112,176,22,11,16,56,80,226,93,82,36,1,0
WASHIBO01,Bobby,Washington,A,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WASHIBO01,Bobby,Washington,N,116,1790,700,0,0,234,413,0,0,0,240,619,246,268,208,0,0
WASHIDO01,Don,Washington,A,56,496,220,0,102,102,33,13,20,52,111,201,91,56,38,2,0
WASHIDU01,Duane,Washington,N,19,184,54,5,19,24,39,13,0,11,25,47,18,20,16,4,2
WASHIDW01,Dwayne,Washington,N,194,4044,1660,140,230,370,733,256,15,438,448,1472,666,418,312,87,16
WASHIER01,Eric,Washington,N,104,2300,716,82,134,216,108,78,42,106,230,682,274,115,87,234,81
WASHIJI01,Jim,Washington,N,774,22668,8168,318,808,6637,1105,83,100,0,2280,7238,3253,2358,1662,0,0
WASHIKE01,Kermit,Washington,N,507,12815,4666,1522,2710,4232,695,403,550,629,1630,3382,1778,1691,1110,4,0
WASHIRI01,Richard,Washington,N,351,7874,3456,685,1519,2204,409,224,277,433,1179,3249,1472,719,511,4,1
WASHIST01,Stan,Washington,N,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
WASHITR01,Trooper,Washington,A,426,13235,4499,0,0,4271,1027,0,0,671,1430,3546,1885,1176,723,18,6
WASHIWI01,Wilson,Washington,N,100,1700,731,138,312,450,57,49,104,161,261,640,318,157,95,0,0
WATSOBO01,Bobby,Watson,N,63,702,175,0,0,87,79,0,0,0,67,223,72,45,31,0,0
WATSOEA01,Earl,Watson,N,304,5809,1739,147,442,589,1111,323,57,452,590,1621,674,398,266,404,125
WATSOJA01,Jamie,Watson,N,102,1248,323,39,110,149,117,65,17,93,151,269,126,85,59,38,12
WATTSRO01,Ron,Watts,N,28,92,40,0,0,39,2,0,0,0,17,46,12,23,16,0,0
WATTSSA01,Sam,Watts,A,54,650,281,0,0,99,45,0,0,0,106,287,109,67,49,41,14
WATTSSL01,Slick,Watts,N,437,11513,3901,455,943,1398,2678,961,111,239,1314,3876,1602,1168,697,0,0
WEATHCL01,Clarence,Weatherspoon,N,915,27740,10483,2006,4840,6846,1346,880,794,1431,2028,8537,4025,3261,2423,51,10
WEATHNI01,Nick,Weatherspoon,N,453,9680,4086,789,1443,2232,418,344,145,319,1228,3763,1712,929,662,0,0
WEBBECH01,Chris,Webber,N,686,26003,14945,1831,5084,6915,3064,1030,1091,2013,2320,12932,6271,3386,2164,795,239
WEBBJE01,Jeff,Webb,N,75,538,161,0,0,59,42,0,0,0,62,178,67,38,27,0,0
WEBBMA01,Marcus,Webb,N,9,51,39,5,5,10,2,1,2,5,11,25,13,21,13,1,0
WEBBSP01,Spud,Webb,N,814,20288,8072,324,1418,1742,4342,922,110,1623,1638,6421,2903,2296,1946,1018,320
WEBERFO01,Forest,Weber,N,50,0,173,0,0,0,4,0,0,0,111,202,59,79,55,0,0
WEBSTEL01,Elnardo,Webster,A,19,237,122,0,0,44,16,0,0,35,39,109,50,29,21,4,1
WEBSTJE01,Jeff,Webster,N,11,58,18,2,5,7,3,4,0,3,7,23,8,0,0,6,2
WEBSTMA01,Marvin,Webster,A,38,398,165,0,174,174,30,9,52,38,60,120,55,78,55,1,0
WEBSTMA01,Marvin,Webster,N,579,12966,4137,1419,2625,4044,722,219,828,835,1445,3223,1575,1597,985,6,2
WEDMASC01,Scott,Wedman,N,906,25927,11916,1502,2853,4355,1771,846,301,883,2549,10713,5153,1923,1526,251,84
WEHRDI01,Dick,Wehr,N,9,0,12,0,0,0,3,0,0,0,12,21,5,6,2,0,0
WEIDNBR01,Brant,Weidner,N,8,38,8,4,7,11,0,0,2,2,5,9,2,4,4,0,0
WEISSBO01,Bob,Weiss,N,783,17277,5989,81,261,1398,2931,287,52,0,1576,5346,2288,1706,1413,0,0
WEITZRI01,Rick,Weitzman,N,25,75,33,0,0,10,8,0,0,0,8,46,12,13,9,0,0
WELLSBO01,Bonzi,Wells,N,438,11295,5561,454,1431,1885,977,576,122,929,1151,4722,2193,1361,975,581,200
WELLSBU01,Bubba,Wells,N,39,394,128,22,46,68,34,15,4,31,40,116,48,43,31,6,1
WELLSOW01,Owen,Wells,N,33,214,99,12,23,35,22,9,3,0,38,100,42,22,15,0,0
WELLSRA01,Ralph,Wells,N,3,48,2,0,0,6,7,0,0,0,6,7,1,7,0,0,0
WELPCH01,Chris,Welp,N,109,1173,359,88,177,265,43,34,54,66,259,314,140,116,79,1,0
WELSCJI01,Jiri,Welsch,N,189,3728,1268,98,393,491,313,153,13,221,329,1059,430,404,304,295,104
WENNIBI01,Bill,Wennington,N,720,9739,3301,688,1460,2148,440,226,248,440,1680,3007,1379,684,538,36,5
WENSTMA01,Matt,Wenstrom,N,11,37,18,6,6,12,0,0,2,4,7,10,6,10,6,0,0
WERDARO01,Robert,Werdann,N,47,273,101,31,50,81,9,13,8,20,65,98,37,47,27,1,0
WERTIRA01,Ray,Wertis,N,68,0,246,0,0,0,45,0,0,0,95,438,92,105,62,0,0
WESLEDA01,David,Wesley,N,843,27547,11067,468,1724,2192,3918,1209,151,1671,2066,9387,4000,2612,2052,2742,1015
WESLEWA01,Walt,Wesley,N,590,10306,5002,81,119,3243,385,16,25,0,1448,4614,2002,1585,998,0,0
WESTBDE01,Dexter,Westbrook,A,12,127,48,0,0,23,5,0,0,13,30,39,19,14,10,0,0
WESTDA01,David,West,N,101,1483,459,157,269,426,83,39,44,85,179,400,183,130,91,7,2
WESTDE01,Delonte,West,N,39,507,175,14,51,65,53,21,8,24,69,155,66,27,19,67,24
WESTDO01,Doug,West,N,676,16649,6477,532,1138,1670,1292,459,188,823,1862,5473,2631,1470,1178,194,37
WESTJE01,Jerry,West,N,932,36571,25192,30,86,5376,6238,81,23,0,2435,19032,9016,8801,7160,0,0
WESTMA01,Mark,West,N,1090,20213,6259,1785,3562,5347,428,326,1403,1208,3136,4356,2528,2117,1203,4,0
WESTPPA01,Paul,Westphal,N,823,20947,12809,393,1120,1580,3591,1022,262,1117,1705,10084,5079,3166,2596,200,55
WESTRO01,Roland,West,N,4,14,4,0,0,5,0,0,0,0,3,5,2,0,0,0,0
WETZEJO01,John,Wetzel,N,357,4714,1215,81,241,682,494,133,30,0,608,1085,465,352,285,0,0
WHATLEN01,Ennis,Whatley,N,385,7108,2150,198,481,679,1754,383,44,687,711,1805,845,605,457,31,3
WHEATDE01,Dejuan,Wheat,N,80,740,265,14,42,56,127,32,4,57,71,243,93,70,49,77,30
WHEELCL01,Clinton,Wheeler,N,87,867,254,36,35,71,157,63,2,76,63,219,107,54,40,1,0
WHEELTY01,Tyson,Wheeler,N,1,3,4,0,0,0,2,0,0,0,1,1,1,2,1,1,1
WHITALU01,Lucian,Whitaker,N,3,15,2,0,0,1,1,0,0,0,4,6,1,0,0,0,0
WHITEDO01,Donald,Whiteside,N,30,275,61,2,11,13,37,11,0,18,23,57,19,17,11,37,12
WHITEER01,Eric,White,N,55,788,336,65,67,132,26,17,4,47,72,244,128,99,79,1,1
WHITEHE01,Herb,White,N,38,315,90,0,0,48,47,0,0,0,62,84,34,39,22,0,0
WHITEHU01,Hubie,White,A,68,990,407,0,0,187,70,0,0,0,175,424,163,97,72,50,9
WHITEHU01,Hubie,White,N,52,467,171,0,0,77,40,0,0,0,75,216,71,46,29,0,0
WHITEJA01,Jahidi,White,N,334,5916,1954,590,1354,1944,63,119,355,397,887,1443,736,903,482,1,0
WHITEJE01,Jerome,Whitehead,N,679,11828,4423,1141,2127,3268,374,251,200,696,1833,3642,1810,1118,803,2,0
WHITEJO01,Jojo,White,N,837,29941,14399,472,1468,3345,4095,686,112,504,2056,13884,6169,2471,2060,6,1
WHITERA01,Randy,White,N,281,5382,2083,531,835,1366,175,209,127,372,861,1951,783,693,490,140,27
WHITERO01,Rory,White,N,324,5410,2387,350,399,749,232,187,52,330,520,1919,971,652,444,13,1
WHITERO02,Rodney,White,N,218,3355,1540,111,374,485,237,118,65,285,309,1455,617,287,215,290,91
WHITERU01,Rudy,White,N,124,1185,384,35,85,120,112,52,7,42,126,382,156,97,72,1,0
WHITETO01,Tony,White,N,49,581,261,12,19,31,59,20,2,47,57,249,111,54,39,6,0
WHITEWI01,Willie,White,N,82,577,302,32,48,80,82,23,4,55,48,292,126,54,40,32,10
WHITFDW01,Dwayne,Whitfield,N,8,122,40,9,16,25,2,3,2,8,14,30,13,22,14,0,0
WHITNCH01,Chris,Whitney,N,579,10054,3738,88,728,816,1613,351,32,619,984,3111,1227,837,732,1528,552
WHITNCH02,Charles,Whitney,N,70,1048,404,42,104,146,87,59,7,62,129,377,174,72,54,7,2
WHITNHA01,Hank,Whitney,A,145,3032,1339,0,0,1102,168,0,0,126,502,1284,518,438,303,1,0
WICKSSI01,Sidney,Wicks,N,760,25762,12803,1539,3268,6620,2437,592,431,667,2524,11002,5046,3955,2711,2,0
WIDBYRO01,Ron,Widby,A,20,137,58,0,0,45,4,0,0,7,18,70,27,7,4,3,0
WIERMU01,Murray,Wier,N,56,0,429,0,0,0,107,0,0,0,141,480,157,166,115,0,0
WIESEBO01,Bob,Wiesenhahn,N,60,326,119,0,0,112,23,0,0,0,50,161,51,30,17,0,0
WIGGIMI01,Mitchell,Wiggins,N,389,8105,3877,585,650,1235,609,397,34,453,942,3468,1596,889,671,73,14
WILBUKE01,Ken,Wilburn,A,51,479,197,0,0,202,27,0,1,47,68,206,79,75,39,0,0
WILBUKE01,Ken,Wilburn,N,3,26,11,0,0,10,2,0,0,0,4,9,5,4,1,0,0
WILCOCH01,Chris,Wilcox,N,165,2825,1156,220,417,637,110,62,56,183,377,905,469,344,218,1,0
WILCUDC01,D.c.,Wilcutt,N,59,0,128,0,0,0,80,0,0,0,36,124,42,60,44,0,0
WILEYGE01,Gene,Wiley,A,9,85,18,0,0,20,2,0,0,2,10,20,7,8,4,0,0
WILEYGE01,Gene,Wiley,N,300,6386,1273,0,0,2194,252,0,0,0,811,1174,553,330,167,0,0
WILEYMI01,Michael,Wiley,N,94,1284,692,89,157,246,63,48,22,99,165,497,279,189,134,7,0
WILEYMO01,Morlon,Wiley,N,295,3843,1078,89,252,341,722,243,17,311,444,1023,421,150,106,367,130
WILFOWI01,Win,Wilfong,N,268,4810,1826,0,0,910,565,0,0,0,649,1897,684,616,458,0,0
WILKEBO01,Bob,Wilkerson,N,536,14883,5424,587,1649,2236,1835,671,141,1156,1310,5313,2256,1199,901,66,11
WILKEJA01,Jamaal,Wilkes,N,828,27275,14644,1627,3490,5117,2050,1049,262,1211,2296,12471,6226,2878,2185,52,7
WILKEJA02,James,Wilkes,N,114,1531,547,107,167,274,104,58,31,101,220,484,224,137,99,3,0
WILKELE01,Lenny,Wilkens,N,1077,38064,17772,118,279,5030,7211,174,26,0,3285,14327,6189,6973,5394,0,0
WILKIDA01,Dale,Wilkinson,N,12,45,14,1,3,4,2,0,0,4,10,16,4,7,6,1,0
WILKIDA02,Damien,Wilkins,N,29,521,183,29,37,66,26,22,10,16,55,168,73,34,21,59,16
WILKIDO01,Dominique,Wilkins,N,1074,38113,26668,2950,4219,7169,2677,1378,642,2669,2061,21589,9963,7438,6031,2231,711
WILKIED01,Eddielee,Wilkins,N,322,3787,1534,400,602,1002,62,82,60,288,609,1267,596,606,342,9,0
WILKIGE01,Gerald,Wilkins,N,900,26087,11745,975,1670,2645,2703,906,209,1683,1853,10569,4758,2429,1810,1327,419
WILKIJE01,Jeff,Wilkins,N,454,10004,3575,597,1977,2574,462,178,246,631,1203,3270,1501,771,573,10,0
WILKSMI01,Mike,Wilks,N,120,1110,278,27,85,112,142,44,5,49,110,261,99,75,59,61,21
WILLIAA01,Aaron,Williams,N,599,10543,3756,819,1645,2464,452,248,488,603,1512,2907,1426,1220,903,15,1
WILLIAL01,Alvin,Williams,N,457,12590,4158,210,926,1136,1874,547,109,620,897,3945,1664,816,622,661,208
WILLIAL02,Al,Williams,A,11,70,43,0,0,26,5,0,0,0,13,43,19,10,5,0,0
WILLIAR01,Arthur,Williams,A,7,89,16,0,12,12,20,7,0,10,15,12,8,0,0,0,0
WILLIAR01,Arthur,Williams,N,541,9329,2876,20,95,1700,2377,44,3,0,1232,2872,1175,722,526,0,0
WILLIBE01,Bernie,Williams,A,155,3231,1732,0,4,283,278,1,0,264,331,1666,711,337,281,125,29
WILLIBE01,Bernie,Williams,N,128,1936,890,0,0,240,278,0,0,0,200,979,363,203,164,0,0
WILLIBO01,Bob,Williams,N,24,203,70,0,0,59,7,0,0,0,38,50,22,48,26,0,0
WILLIBR01,Brandon,Williams,N,18,163,41,7,11,18,3,8,3,12,22,57,17,8,4,10,3
WILLIBU01,Buck,Williams,N,1307,42464,16784,4526,8492,13018,1646,1080,1100,2786,4267,11661,6404,5979,3971,30,5
WILLICH01,Charlie,Williams,A,372,11444,6020,0,0,1157,992,0,0,741,1144,5998,2337,1593,1136,795,210
WILLICH02,Chuck,Williams,A,500,15025,6140,0,680,1251,2420,319,36,936,1158,4757,2239,2088,1646,55,16
WILLICH02,Chuck,Williams,N,138,2869,754,55,183,238,449,80,7,156,197,646,286,225,182,0,0
WILLICH03,Chuckie,Williams,N,22,65,37,3,1,4,7,1,0,0,7,47,14,12,9,0,0
WILLICL01,Cliff,Williams,N,3,18,4,0,0,3,2,0,0,0,7,9,2,0,0,0,0
WILLICO01,Corey,Williams,N,39,288,92,20,17,37,29,6,2,13,30,98,36,23,19,4,1
WILLICO02,Corliss,Williamson,N,717,17042,8401,1036,1859,2895,919,426,242,1189,2011,6789,3324,2454,1749,40,4
WILLIDO01,Don,Williams,N,77,1794,506,21,85,106,183,100,11,107,166,519,232,60,42,12,0
WILLIEA01,Earl,Williams,N,146,1882,664,301,513,814,126,62,62,20,270,671,290,177,84,0,0
WILLIER01,Eric,Williams,N,609,15257,5497,653,1419,2072,914,538,101,767,1529,4368,1817,2249,1657,651,206
WILLIFL01,Fly,Williams,A,71,1239,665,0,181,181,142,64,10,177,156,643,297,101,69,14,2
WILLIFR01,Freeman,Williams,N,323,6606,4738,256,254,510,516,247,18,568,533,4198,1959,841,693,384,127
WILLIFR02,Frank,Williams,N,86,952,253,13,64,77,166,34,11,83,87,261,92,54,45,80,24
WILLIGE01,Gene,Williams,A,1,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
WILLIGU01,Gus,Williams,N,825,25645,14093,818,1404,2222,4597,1638,291,1646,1637,12570,5793,3173,2399,454,108
WILLIGU02,Guy,Williams,N,26,144,68,15,18,33,9,6,4,8,24,68,31,11,5,4,1
WILLIHA01,Hank,Williams,A,40,468,173,0,96,96,26,14,4,32,74,173,76,23,18,22,3
WILLIHE01,Herb,Williams,N,1102,28484,11944,1624,4885,6509,1856,605,1605,1929,2876,10781,5037,2675,1862,84,8
WILLIHO01,Hotrod,Williams,N,887,26327,9784,2070,3928,5998,1591,747,1456,1207,2250,7681,3688,3315,2406,19,2
WILLIJA01,Jayson,Williams,N,475,9805,3472,1587,1997,3584,287,204,301,515,1284,3092,1360,1237,749,24,3
WILLIJA02,Jason,Williams,N,492,15565,5739,129,1115,1244,3345,675,45,1247,765,5481,2140,782,619,2667,840
WILLIJA03,Jay,Williams,N,75,1961,714,27,168,195,350,86,17,171,179,685,273,161,103,202,65
