ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
EDWARJA01 ,1994,James,Edwards,POR,N,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EHLOCR01  ,1994,Craig,Ehlo,ATL,N,3,49,9,7,0,7,3,2,0,4,0,12,2,4,4,6,1
ELIEMA01  ,1994,Mario,Elie,HOU,N,22,635,201,43,19,62,54,21,1,21,55,137,69,44,35,65,28
ELLIOSE01 ,1994,Sean,Elliott,SAS,N,15,574,260,49,23,72,40,10,7,27,38,200,87,85,66,55,20
ELLISDA01 ,1994,Dale,Ellis,DEN,N,3,73,36,8,6,14,3,2,1,2,6,28,10,13,12,13,4
ELLISPE01 ,1994,Pervis,Ellison,BOS,N,4,68,24,6,11,17,2,2,5,4,17,19,11,2,2,0,0
EWINGPA01 ,1994,Patrick,Ewing,NYK,N,11,399,209,89,17,106,27,6,25,30,51,156,80,70,48,3,1
FERREDU01 ,1994,Duane,Ferrell,IND,N,10,85,27,3,8,11,13,0,2,10,10,24,8,16,10,2,1
FERRYDA01 ,1994,Danny,Ferry,CLE,N,4,67,38,3,0,3,6,2,0,0,9,25,13,6,4,15,8
FLEMIVE01 ,1994,Vern,Fleming,IND,N,3,8,2,1,1,2,2,0,0,0,0,3,1,3,0,1,0
GATTIKE01 ,1994,Kenny,Gattison,CHA,N,4,58,15,7,5,12,2,2,0,5,16,8,5,8,5,0,0
GILLKE01  ,1994,Kendall,Gill,SEA,N,4,72,25,3,1,4,10,4,1,4,6,25,9,8,5,8,2
GRANTGR01 ,1994,Greg,Grant,DEN,N,3,20,2,0,3,3,5,1,0,0,5,6,0,2,2,1,0
GRANTHA01 ,1994,Harvey,Grant,POR,N,3,115,43,13,3,16,6,3,2,4,6,28,14,16,10,9,5
GRANTHO01 ,1994,Horace,Grant,ORL,N,21,869,287,145,74,219,39,21,24,26,68,224,121,59,45,2,0
GREENAC01 ,1994,A.c.,Green,PHO,N,10,368,128,82,38,120,13,6,2,10,22,78,36,63,55,12,1
HALEYJA01 ,1994,Jack,Haley,SAS,N,4,13,3,4,2,6,0,0,1,1,2,7,1,2,1,0,0
HAMMOTO01 ,1994,Tom,Hammonds,DEN,N,3,44,20,4,3,7,1,0,2,4,12,14,9,6,2,0,0
HANCODA01 ,1994,Darrin,Hancock,CHA,N,3,18,4,2,2,4,1,1,0,3,5,6,2,0,0,0,0
HARDAAN01 ,1994,Anfernee,Hardaway,ORL,N,21,849,412,49,30,79,162,40,15,73,70,305,144,111,84,99,40
HARPEDE01 ,1994,Derek,Harper,NYK,N,11,388,157,33,5,38,62,11,1,26,29,109,56,24,18,47,27
HARPERO01 ,1994,Ron,Harper,CHI,N,6,40,12,4,2,6,4,3,1,1,6,14,6,0,0,2,0
HARVEAN01 ,1994,Antonio,Harvey,LAL,N,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HAWKIHE01 ,1994,Hersey,Hawkins,CHA,N,4,130,45,16,5,21,8,6,2,9,13,32,13,17,15,13,4
HERRECA01 ,1994,Carl,Herrera,HOU,N,1,6,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0
HILLTY01  ,1994,Tyrone,Hill,CLE,N,4,139,34,15,8,23,3,7,1,10,18,29,9,25,16,1,0
HORNAJE01 ,1994,Jeff,Hornacek,UTA,N,5,178,70,3,3,6,20,8,1,7,19,51,26,14,11,13,7
HORRYRO01 ,1994,Robert,Horry,HOU,N,22,841,288,115,40,155,76,32,26,25,69,209,93,78,58,110,44
HOUSTBY01 ,1994,Byron,Houston,SEA,N,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JACKSMA01 ,1994,Mark,Jackson,IND,N,17,553,168,62,27,89,121,15,0,41,34,130,59,46,34,40,16
JOHNSAV01 ,1994,Avery,Johnson,SAS,N,15,575,218,23,9,32,125,20,6,30,29,176,91,58,36,1,0
JOHNSER01 ,1994,Ervin,Johnson,SEA,N,4,54,14,13,8,21,0,1,4,1,16,14,4,6,6,0,0
JOHNSKE01 ,1994,Kevin,Johnson,PHO,N,10,371,248,34,7,41,93,9,4,34,25,150,86,84,71,10,5
JOHNSLA01 ,1994,Larry,Johnson,CHA,N,4,172,83,13,10,23,11,4,2,6,7,65,31,25,20,9,1
JONESCH01 ,1994,Charles,Jones,HOU,N,19,237,14,32,12,44,0,4,10,5,55,13,5,12,4,1,0
JONESED01 ,1994,Eddie,Jones,LAL,N,10,286,87,25,7,32,20,8,9,17,27,80,30,21,15,27,12
JORDAMI01 ,1994,Michael,Jordan,CHI,N,10,420,315,45,20,65,45,23,14,41,30,248,120,79,64,30,11
KEEFEAD01 ,1994,Adam,Keefe,UTA,N,4,69,18,9,8,17,2,5,1,0,4,12,7,6,4,0,0
KEMPSH01  ,1994,Shawn,Kemp,SEA,N,4,160,99,31,17,48,11,8,7,15,17,57,33,39,32,1,1
KERRST01  ,1994,Steve,Kerr,CHI,N,10,193,51,5,1,6,15,1,0,0,14,40,19,5,5,19,8
KERSEJE01 ,1994,Jerome,Kersey,POR,N,3,63,38,6,2,8,3,3,1,0,11,28,16,9,6,2,0
KITEGR01  ,1994,Greg,Kite,IND,N,8,27,4,4,3,7,0,1,0,2,9,3,1,2,2,0,0
KLEINJO01 ,1994,Joe,Kleine,PHO,N,10,167,63,23,8,31,8,5,3,6,35,54,31,0,0,2,1
KUKOCTO01 ,1994,Toni,Kukoc,CHI,N,10,372,138,48,20,68,57,10,2,19,23,111,53,26,18,32,14
LANGAN01  ,1994,Andrew,Lang,ATL,N,3,101,31,9,3,12,1,2,2,6,12,28,12,9,7,0,0
LEVINCL01 ,1994,Cliff,Levingston,DEN,N,3,35,7,3,6,9,1,3,2,2,4,6,3,2,1,0,0
LONGGR01  ,1994,Grant,Long,ATL,N,3,110,41,21,13,34,4,4,1,8,11,28,14,18,13,1,0
LONGLLU01 ,1994,Luc,Longley,CHI,N,10,204,56,26,6,32,11,7,5,10,41,50,24,10,8,0,0
LYNCHGE01 ,1994,George,Lynch,LAL,N,10,136,44,17,13,30,7,8,0,9,22,32,15,20,13,5,1
MAJERDA01 ,1994,Dan,Majerle,PHO,N,10,307,82,23,8,31,17,14,3,9,24,73,27,17,12,44,16
MALONKA01 ,1994,Karl,Malone,UTA,N,5,216,151,51,15,66,19,7,2,14,18,103,48,78,54,3,1
MASONAN01 ,1994,Anthony,Mason,NYK,N,11,352,105,45,23,68,24,6,6,26,28,51,31,69,43,1,0
MAXWEVE01 ,1994,Vernon,Maxwell,HOU,N,1,16,3,3,0,3,1,0,0,1,1,7,1,1,1,2,0
MCDANXA01 ,1994,Xavier,Mcdaniel,BOS,N,4,59,13,4,2,6,5,0,0,6,5,17,5,4,3,1,0
MCKEYDE01 ,1994,Derrick,Mckey,IND,N,17,592,217,52,29,81,64,17,11,36,65,174,76,62,54,35,11
MCKIEAA01 ,1994,Aaron,Mckie,POR,N,3,34,17,2,0,2,1,3,0,0,4,14,8,0,0,2,1
MCMILNA01 ,1994,Nate,Mcmillan,SEA,N,4,113,19,11,7,18,29,10,2,7,13,23,8,2,2,8,1
MILLEAN01 ,1994,Anthony,Miller,LAL,N,4,15,0,4,2,6,1,1,0,1,2,2,0,0,0,0,0
MILLERE01 ,1994,Reggie,Miller,IND,N,17,641,434,52,9,61,36,15,4,39,35,290,138,121,104,128,54
MILLSCH01 ,1994,Chris,Mills,CLE,N,4,139,53,14,2,16,11,3,2,6,18,37,20,5,5,14,8
MINORGR01 ,1994,Greg,Minor,BOS,N,4,37,11,0,1,1,2,1,1,1,3,13,5,1,1,0,0
MITCHSA01 ,1994,Sam,Mitchell,IND,N,17,223,68,31,17,48,6,3,1,14,41,64,23,28,22,2,0
MONTRER01 ,1994,Eric,Montross,BOS,N,4,62,13,2,7,9,0,0,0,8,13,11,5,6,3,0,0
MOURNAL01 ,1994,Alonzo,Mourning,CHA,N,4,174,88,39,14,53,11,3,13,14,17,57,24,43,36,8,4
MUTOMDI01 ,1994,Dikembe,Mutombo,DEN,N,3,84,18,15,4,19,1,0,7,7,15,10,6,9,6,0,0
MYERSPE01 ,1994,Pete,Myers,CHI,N,9,79,13,4,6,10,8,4,1,4,10,14,5,6,2,2,1
NORMAKE01 ,1994,Ken,Norman,ATL,N,3,42,16,7,2,9,3,0,1,3,13,18,7,7,1,8,1
NWOSUJU01 ,1994,Julius,Nwosu,SAS,N,2,7,0,1,1,2,0,0,0,1,1,2,0,0,0,0,0
OAKLECH01 ,1994,Charles,Oakley,NYK,N,11,421,144,62,31,93,41,19,6,24,42,109,49,51,42,10,4
OLAJUHA01 ,1994,Hakeem,Olajuwon,HOU,N,22,929,725,183,44,227,98,26,62,69,95,576,306,163,111,4,2
ONEASH01  ,1994,Shaquille,O'neal,ORL,N,21,805,539,155,95,250,70,18,40,73,84,338,195,261,149,0,0
PARISRO01 ,1994,Robert,Parish,CHA,N,4,71,14,5,4,9,1,0,3,1,2,11,6,5,2,0,0
PAYTOGA01 ,1994,Gary,Payton,SEA,N,4,172,71,4,6,10,21,5,0,8,13,67,32,12,5,10,2
PEELEAN01 ,1994,Anthony,Peeler,LAL,N,10,268,89,20,8,28,25,10,2,12,23,79,32,22,17,31,8
PERDUWI01 ,1994,Will,Perdue,CHI,N,10,176,50,30,18,48,6,1,3,10,27,37,19,21,12,0,0
PERKISA01 ,1994,Sam,Perkins,SEA,N,4,141,54,25,6,31,13,3,5,9,12,48,21,2,2,22,10
PERRYEL01 ,1994,Elliot,Perry,PHO,N,9,106,62,7,3,10,12,5,0,9,8,42,20,25,20,5,2
PERSOCH01 ,1994,Chuck,Person,SAS,N,15,258,75,25,2,27,8,4,7,6,22,77,27,11,8,45,13
PERSOWE01 ,1994,Wesley,Person,PHO,N,10,247,96,12,9,21,11,3,2,9,19,83,34,12,11,45,17
PHILLBO01 ,1994,Bobby,Phills,CLE,N,4,146,57,9,3,12,6,9,0,9,8,43,19,20,15,7,4
PIPPESC01 ,1994,Scottie,Pippen,CHI,N,10,396,178,62,24,86,58,14,10,27,40,131,58,71,48,38,14
PORTETE01 ,1994,Terry,Porter,POR,N,3,21,19,1,1,2,4,0,0,1,6,13,7,5,3,5,2
PRICEMA01 ,1994,Mark,Price,CLE,N,4,143,60,10,2,12,26,6,0,18,5,40,12,33,32,17,4
RADJADI01 ,1994,Dino,Radja,BOS,N,4,153,60,24,4,28,9,4,5,9,19,50,20,28,20,0,0
REIDJR01  ,1994,J.r.,Reid,SAS,N,15,209,91,28,14,42,9,7,4,15,36,59,29,39,33,0,0
RIVERDO01 ,1994,Doc,Rivers,SAS,N,15,318,117,26,3,29,24,14,9,18,40,95,37,31,26,46,17
ROBERFR01 ,1994,Fred,Roberts,CLE,N,1,7,6,1,1,2,0,0,0,1,0,4,3,2,0,0,0
ROBINCL02 ,1994,Clifford,Robinson,POR,N,3,119,47,12,7,19,8,2,1,8,13,47,17,16,9,17,4
ROBINDA01 ,1994,David,Robinson,SAS,N,15,623,380,125,57,182,47,22,39,56,63,289,129,149,121,5,1
ROBINJA03 ,1994,James,Robinson,POR,N,2,4,6,0,0,0,1,0,0,0,0,3,2,0,0,3,2
RODMADE01 ,1994,Dennis,Rodman,SAS,N,14,459,124,138,69,207,18,12,0,25,51,96,52,35,20,5,0
ROGERRO01 ,1994,Rodney,Rogers,DEN,N,3,76,26,11,1,12,5,3,4,5,13,22,12,4,1,4,1
ROLLITR01 ,1994,Tree,Rollins,ORL,N,14,81,7,2,4,6,0,0,6,4,19,5,3,4,1,0,0
ROSEJA01  ,1994,Jalen,Rose,DEN,N,3,99,30,7,4,11,18,3,2,9,9,28,13,5,3,4,1
ROYALDO01 ,1994,Donald,Royal,ORL,N,18,198,37,13,6,19,9,3,0,13,22,33,11,20,15,0,0
RUFFITR01 ,1994,Trevor,Ruffin,PHO,N,5,16,12,3,1,4,2,1,0,0,0,12,5,5,1,4,1
RUSSEBR01 ,1994,Bryon,Russell,UTA,N,2,13,11,1,1,2,3,1,0,0,2,7,4,2,1,4,2
SCHAYDA01 ,1994,Danny,Schayes,PHO,N,10,146,29,16,4,20,8,3,3,8,38,29,11,8,7,1,0
SCHEFST01 ,1994,Steve,Scheffler,SEA,N,1,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0
SCHREDE01 ,1994,Detlef,Schrempf,SEA,N,4,153,75,17,2,19,12,3,2,11,12,57,23,24,19,18,10
SCOTTBY01 ,1994,Byron,Scott,IND,N,17,298,103,20,5,25,16,10,1,22,30,94,32,34,30,34,9
SCOTTDE01 ,1994,Dennis,Scott,ORL,N,21,746,308,54,9,63,45,22,5,33,62,264,109,40,34,151,56
SHAWBR01  ,1994,Brian,Shaw,ORL,N,21,355,138,45,17,62,66,11,4,26,49,123,48,32,20,57,22
SMITHCH01 ,1994,Charles,Smith,NYK,N,11,303,119,22,20,42,13,13,17,24,44,95,51,30,17,2,0
SMITHKE01 ,1994,Kenny,Smith,HOU,N,22,652,238,42,7,49,99,14,3,31,46,178,78,40,36,104,46
SMITHST01 ,1994,Steve,Smith,ATL,N,3,108,57,7,1,8,6,6,1,3,14,43,17,19,16,18,7
SMITHTO01 ,1994,Tony,Smith,LAL,N,6,27,9,2,1,3,3,0,0,4,1,13,3,2,0,10,3
SMITSRI01 ,1994,Rik,Smits,IND,N,17,546,341,87,32,119,34,5,14,34,73,232,127,107,86,1,1
STARKJO01 ,1994,John,Starks,NYK,N,11,380,172,23,2,25,57,13,1,26,40,129,58,42,26,73,30
STITHBR01 ,1994,Bryant,Stith,DEN,N,3,85,50,6,3,9,7,1,1,0,7,32,17,19,15,6,1
STOCKJO01 ,1994,John,Stockton,UTA,N,5,193,89,11,6,17,51,7,1,14,13,74,34,17,13,20,8
STRICRO01 ,1994,Rod,Strickland,POR,N,3,126,70,11,1,12,37,3,2,10,11,65,27,18,14,5,2
STRONDE01 ,1994,Derek,Strong,BOS,N,4,81,11,11,13,24,3,3,1,5,7,12,4,6,3,0,0
SUTTOGR01 ,1994,Greg,Sutton,CHA,N,3,23,0,2,3,5,3,0,0,1,1,7,0,0,0,5,0
TABAKZA01 ,1994,Zan,Tabak,HOU,N,8,31,6,0,1,1,1,1,3,2,5,5,2,2,2,0,0
THOMPBR01 ,1994,Brooks,Thompson,ORL,N,3,11,12,1,1,2,3,0,1,2,1,4,3,4,3,4,3
THORPOT01 ,1994,Otis,Thorpe,POR,N,3,66,31,8,5,13,2,0,0,3,12,21,12,10,7,0,0
THREASE01 ,1994,Sedale,Threatt,LAL,N,1,11,2,0,0,0,2,1,0,0,2,4,1,0,0,2,0
TISDAWA01 ,1994,Wayman,Tisdale,PHO,N,10,170,73,24,6,30,11,0,4,6,32,71,32,14,9,1,0
TURNEJE01 ,1994,Jeff,Turner,ORL,N,18,179,49,21,4,25,11,4,3,6,44,40,17,4,4,22,11
VANEXNI01 ,1994,Nick,Van Exel,LAL,N,10,464,200,29,9,38,73,21,3,22,33,162,67,59,45,66,21
WATSOJA01 ,1994,Jamie,Watson,UTA,N,5,57,12,0,1,1,3,2,1,6,12,9,6,0,0,0,0
WENNIBI01 ,1994,Bill,Wennington,CHI,N,10,133,48,16,12,28,3,3,3,8,32,51,21,6,6,0,0
WHATLEN01 ,1994,Ennis,Whatley,ATL,N,3,19,0,3,1,4,1,0,0,0,2,4,0,0,0,0,0
WILKIDO01 ,1994,Dominique,Wilkins,BOS,N,4,150,76,26,17,43,8,2,3,9,7,61,26,18,16,17,8
WILLIBU01 ,1994,Buck,Williams,POR,N,3,103,25,11,8,19,1,4,2,4,14,15,9,11,7,0,0
WILLIHE01 ,1994,Herb,Williams,NYK,N,8,55,8,4,3,7,0,5,5,1,13,13,3,2,2,0,0
WILLIHO01 ,1994,Hotrod,Williams,CLE,N,4,144,27,22,3,25,11,9,3,10,11,42,12,8,3,1,0
WILLIMO01 ,1994,Monty,Williams,NYK,N,1,4,4,0,0,0,0,0,0,0,1,2,2,0,0,0,0
WILLIRE01 ,1994,Reggie,Williams,DEN,N,3,84,26,11,5,16,12,3,1,3,11,36,8,6,6,13,4
WINGADA01 ,1994,David,Wingate,CHA,N,4,73,32,3,3,6,15,4,0,4,14,27,13,6,4,6,2
WOLFJO01  ,1994,Joe,Wolf,CHA,N,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WORKMHA01 ,1994,Haywoode,Workman,IND,N,17,275,77,23,5,28,46,11,0,16,45,67,24,32,27,18,2
ALEXACO01 ,1995,Cory,Alexander,SAS,N,9,70,26,5,4,9,9,2,0,6,8,24,10,7,5,5,1
AMAECJO01 ,1995,John,Amaechi,CLE,N,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ANDERCA01 ,1995,Cadillac,Anderson,SAS,N,6,34,1,7,2,9,0,2,1,4,5,5,0,2,1,0,0
ANDERNI01 ,1995,Nick,Anderson,ORL,N,11,418,156,39,16,55,21,21,5,21,22,127,55,45,28,63,18
ANDERWI01 ,1995,Willie,Anderson,NYK,N,4,64,21,7,2,9,1,4,0,6,10,22,7,7,6,6,1
ASKEWVI01 ,1995,Vincent,Askew,SEA,N,19,345,71,36,5,41,26,13,8,28,50,70,24,28,17,23,6
ASKINKE01 ,1995,Keith,Askins,MIA,N,3,48,13,5,3,8,2,1,0,4,9,11,4,3,3,6,2
AUGMOST01 ,1995,Stacey,Augmon,ATL,N,10,314,103,27,9,36,27,11,6,17,26,72,35,40,33,1,0
BARKLCH01 ,1995,Charles,Barkley,PHO,N,4,164,102,36,18,54,15,4,4,6,15,70,31,47,37,12,3
BENNEMA01 ,1995,Mario,Bennett,PHO,N,2,8,4,1,2,3,0,0,0,2,0,4,2,0,0,0,0
BENOIDA01 ,1995,David,Benoit,UTA,N,14,259,87,31,6,37,7,1,3,14,17,70,33,9,7,28,14
BESTTR01  ,1995,Travis,Best,IND,N,5,84,29,8,3,11,9,6,0,10,10,22,11,7,6,6,1
BLAYLMO01 ,1995,Mookie,Blaylock,ATL,N,10,426,171,30,13,43,64,22,8,29,15,145,61,24,16,84,33
BONNEAN01 ,1995,Anthony,Bonner,ORL,N,4,16,3,0,2,2,1,0,0,0,3,3,1,2,1,0,0
BOWIEAN01 ,1995,Anthony,Bowie,ORL,N,12,152,30,14,3,17,14,3,2,5,16,27,13,4,4,0,0
BOYCEDO01 ,1995,Donnie,Boyce,ATL,N,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
BRANDTE01 ,1995,Terrell,Brandon,CLE,N,3,125,58,8,1,9,24,4,1,11,10,47,21,15,13,9,3
BRICKFR01 ,1995,Frank,Brickowski,SEA,N,21,206,41,28,2,30,11,7,5,20,55,38,16,4,3,22,6
BROWNCH01 ,1995,Chucky,Brown,HOU,N,8,168,65,18,6,24,5,3,0,4,17,45,25,18,15,0,0
BROWNRA01 ,1995,Randy,Brown,CHI,N,16,112,44,7,3,10,7,5,1,7,18,28,16,12,9,6,3
BRYANMA01 ,1995,Mark,Bryant,HOU,N,8,145,54,20,7,27,4,1,2,3,21,35,21,15,12,0,0
BUECHJU01 ,1995,Jud,Buechler,CHI,N,17,127,46,8,2,10,6,7,0,8,13,38,18,4,2,21,8
BULLAMA01 ,1995,Matt,Bullard,ATL,N,4,51,14,6,0,6,0,0,2,2,6,12,4,4,2,8,4
CAGEMI01  ,1995,Michael,Cage,CLE,N,3,101,19,15,13,28,2,2,5,0,5,14,8,5,3,0,0
CALDWAD01 ,1995,Adrian,Caldwell,IND,N,1,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0
CAMPBEL01 ,1995,Elden,Campbell,LAL,N,4,129,48,29,3,32,8,1,9,10,17,39,20,16,8,1,0
CARRAN01  ,1995,Antoine,Carr,UTA,N,18,339,109,23,11,34,21,4,14,16,66,97,46,25,17,0,0
CARRCH01  ,1995,Chris,Carr,PHO,N,3,36,24,4,3,7,4,2,1,4,6,14,9,5,4,3,2
CASSESA01 ,1995,Sam,Cassell,HOU,N,8,206,83,16,1,17,34,6,1,18,20,81,26,29,23,29,8
CAUSWDU01 ,1995,Duane,Causwell,SAC,N,2,25,5,4,1,5,1,0,0,2,3,3,1,4,3,1,0
CEBALCE01 ,1995,Cedric,Ceballos,LAL,N,4,142,76,22,11,33,5,4,1,8,9,62,30,12,11,16,5
CHAPMRE01 ,1995,Rex,Chapman,MIA,N,3,88,27,6,0,6,5,3,0,1,6,28,12,0,0,13,3
CHILCPE01 ,1995,Pete,Chilcutt,HOU,N,1,10,2,1,2,3,0,0,0,1,0,4,1,2,0,1,0
CORBITY01 ,1995,Tyrone,Corbin,MIA,N,2,34,5,3,4,7,1,2,0,1,3,5,1,4,3,0,0
CROTTJO01 ,1995,John,Crotty,CLE,N,2,9,2,0,1,1,1,1,1,1,0,0,0,2,2,0,0
CURRYMI01 ,1995,Michael,Curry,DET,N,3,43,6,2,1,3,1,1,1,0,5,7,3,0,0,1,0
DANILPR01 ,1995,Predrag,Danilovic,MIA,N,3,60,25,0,1,1,4,1,0,3,8,18,9,3,3,10,4
DAVISAN01 ,1995,Antonio,Davis,IND,N,5,127,39,19,12,31,3,3,6,10,12,25,13,15,13,0,0
DAVISDA01 ,1995,Dale,Davis,IND,N,5,184,36,36,20,56,4,3,6,10,16,31,16,11,4,0,0
DAVISHU01 ,1995,Hubert,Davis,NYK,N,8,145,53,8,4,12,4,0,0,7,12,31,17,11,9,19,10
DELNEVI01 ,1995,Vinny,Del Negro,SAS,N,10,379,143,22,4,26,29,13,3,6,19,124,57,19,13,27,16
DIVACVL01 ,1995,Vlade,Divac,LAL,N,4,115,36,19,11,30,8,0,5,8,10,35,15,8,5,5,1
DREXLCL01 ,1995,Clyde,Drexler,HOU,N,8,292,133,47,15,62,40,21,4,20,22,118,49,34,26,34,9
DUDLECH02 ,1995,Chris,Dudley,POR,N,5,92,14,18,9,27,1,2,2,4,18,13,5,6,4,0,0
DUMARJO01 ,1995,Joe,Dumars,DET,N,3,123,41,8,5,13,11,0,0,7,5,35,16,4,4,14,5
EDNEYTY01 ,1995,Tyus,Edney,SAC,N,4,121,48,10,2,12,11,8,0,9,11,42,18,12,10,8,2
EDWARJA01 ,1995,James,Edwards,CHI,N,6,28,11,4,0,4,0,0,0,1,10,9,4,4,3,0,0
EHLOCR01  ,1995,Craig,Ehlo,ATL,N,9,171,36,17,1,18,9,9,2,9,14,41,12,7,5,23,7
EISLEHO01 ,1995,Howard,Eisley,UTA,N,18,202,53,18,4,22,44,3,2,11,29,42,16,22,18,9,3
ELIEMA01  ,1995,Mario,Elie,HOU,N,8,233,78,16,6,22,14,7,3,5,17,66,29,12,11,24,9
ELLIOSE01 ,1995,Sean,Elliott,SAS,N,10,389,155,28,11,39,25,11,4,30,24,117,47,64,51,34,10
EWINGPA01 ,1995,Patrick,Ewing,NYK,N,8,328,172,74,11,85,15,1,25,30,22,137,65,63,41,2,1
FERREDU01 ,1995,Duane,Ferrell,IND,N,5,69,18,3,6,9,3,4,0,4,10,19,7,8,4,0,0
FERRYDA01 ,1995,Danny,Ferry,CLE,N,3,117,29,14,1,15,9,3,2,4,13,41,14,0,0,16,1
FOSTEGR01 ,1995,Greg,Foster,UTA,N,12,76,28,6,6,12,2,1,2,5,15,22,11,10,6,0,0
GAMBLKE01 ,1995,Kevin,Gamble,SAC,N,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATLICH01 ,1995,Chris,Gatling,MIA,N,3,68,18,14,10,24,1,2,0,8,8,22,6,12,6,0,0
GRANDRO01 ,1995,Ron,Grandison,NYK,N,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
GRANTBR01 ,1995,Brian,Grant,SAC,N,4,124,39,13,7,20,4,2,7,13,14,42,16,14,7,0,0
GRANTGA01 ,1995,Gary,Grant,NYK,N,1,8,6,1,2,3,0,1,0,1,0,5,2,0,0,3,2
GRANTHA01 ,1995,Harvey,Grant,POR,N,5,164,27,15,5,20,4,0,2,3,16,38,13,4,0,7,1
GRANTHO01 ,1995,Horace,Grant,ORL,N,9,334,135,63,31,94,13,7,6,6,23,94,61,15,13,0,0
GREENAC01 ,1995,A.c.,Green,PHO,N,4,87,19,12,6,18,2,1,0,2,7,17,6,8,7,3,0
HARDAAN01 ,1995,Anfernee,Hardaway,ORL,N,12,473,280,36,20,56,72,20,4,26,27,217,101,78,58,55,20
HARDATI01 ,1995,Tim,Hardaway,MIA,N,3,110,53,4,1,5,17,3,0,15,10,43,20,7,5,22,8
HARPEDE01 ,1995,Derek,Harper,NYK,N,8,293,80,17,0,17,38,10,1,14,24,82,29,15,11,35,11
HARPERO01 ,1995,Ron,Harper,CHI,N,18,494,158,41,26,67,45,25,7,18,38,134,57,42,29,47,15
HAWKIHE01 ,1995,Hersey,Hawkins,SEA,N,21,713,259,46,17,63,46,27,4,33,55,168,76,95,85,64,22
HENDEAL01 ,1995,Alan,Henderson,ATL,N,10,145,53,10,17,27,7,1,4,9,20,40,23,10,7,0,0
HERRECA01 ,1995,Carl,Herrera,SAS,N,7,28,2,2,2,4,1,2,1,3,7,3,0,2,2,0,0
HILLGR01  ,1995,Grant,Hill,DET,N,3,115,57,18,4,22,11,3,0,8,13,39,22,14,12,2,1
HILLTY01  ,1995,Tyrone,Hill,CLE,N,3,53,25,8,7,15,0,0,0,3,11,12,9,9,7,0,0
HORNAJE01 ,1995,Jeff,Hornacek,UTA,N,18,644,315,43,22,65,60,19,3,27,42,207,104,82,73,58,34
HORRYRO01 ,1995,Robert,Horry,HOU,N,8,308,105,42,15,57,24,21,13,15,29,91,37,23,10,53,21
HOUSTAL01 ,1995,Allan,Houston,DET,N,3,136,75,7,1,8,6,0,1,11,11,58,25,20,18,21,7
HUNTELI01 ,1995,Lindsey,Hunter,DET,N,2,36,6,1,1,2,1,1,0,0,2,8,2,2,1,4,1
HURLEBO01 ,1995,Bobby,Hurley,SAC,N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JACKSMA01 ,1995,Mark,Jackson,IND,N,5,186,53,22,3,25,30,6,0,13,9,51,18,17,13,18,4
JOHNSAV01 ,1995,Avery,Johnson,SAS,N,10,407,123,30,6,36,94,20,1,24,21,121,52,27,19,2,0
JOHNSED03 ,1995,Eddie,Johnson,IND,N,1,9,0,0,0,0,1,0,0,0,0,5,0,0,0,2,0
JOHNSER01 ,1995,Ervin,Johnson,SEA,N,18,253,55,42,28,70,7,6,15,14,45,62,23,11,9,0,0
JOHNSKE01 ,1995,Kevin,Johnson,PHO,N,4,151,69,15,2,17,43,2,2,11,8,57,27,17,14,4,1
JOHNSMA01 ,1995,Magic,Johnson,LAL,N,4,135,61,26,8,34,26,0,0,12,3,39,15,33,28,9,3
JONESCH01 ,1995,Charles,Jones,HOU,N,3,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
JONESED01 ,1995,Eddie,Jones,LAL,N,4,155,69,14,7,21,6,8,1,4,16,49,27,8,5,19,10
JORDAMI01 ,1995,Michael,Jordan,CHI,N,18,733,552,58,31,89,74,33,6,42,49,407,187,187,153,62,25
JORDARE01 ,1995,Reggie,Jordan,ATL,N,10,59,17,5,1,6,9,5,1,3,7,13,7,7,3,0,0
KEEFEAD01 ,1995,Adam,Keefe,UTA,N,17,178,58,24,9,33,2,3,1,8,23,34,23,17,11,2,1
KEMPSH01  ,1995,Shawn,Kemp,SEA,N,20,720,418,142,66,208,30,24,40,80,84,258,147,156,124,3,0
KERRST01  ,1995,Steve,Kerr,CHI,N,18,357,122,15,3,18,31,14,0,13,21,87,39,31,27,53,17
KINGST01  ,1995,Stacey,King,MIA,N,1,12,1,3,0,3,1,0,0,0,1,3,0,2,1,0,0
